File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\LatchException.java,20,11,8,0,6,0,3,9,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\LatchImpl.java,386,229,160,31,85,0,72,383,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\LatchNotHeldException.java,20,10,7,0,6,0,4,27,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\LatchStats.java,78,27,24,2,22,0,29,125,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\LatchSupport.java,134,96,64,17,30,0,8,45,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\LatchTable.java,131,86,66,17,23,0,22,83,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\SharedLatch.java,72,13,12,0,16,0,43,291,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\latch\SharedLatchImpl.java,329,206,150,25,73,0,50,299,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\CheckpointFileReader.java,86,45,35,6,20,0,21,85,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\CheckpointMonitor.java,56,24,20,1,15,0,17,81,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\CleanerFileReader.java,201,108,87,15,49,0,44,200,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\DbChecksumException.java,21,12,9,0,6,0,3,6,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\DumpFileReader.java,68,44,34,7,14,0,10,41,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\FileHandle.java,72,45,34,4,27,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\FileHandleSource.java,25,13,10,0,9,0,3,5,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\FileHeader.java,184,84,65,12,44,0,56,194,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\FileManager.java,1335,765,582,94,315,0,255,1966,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\FileReader.java,603,405,303,50,132,0,66,435,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\FileSource.java,68,34,29,2,17,0,17,57,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\FSyncManager.java,306,195,147,24,76,0,35,332,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\INFileReader.java,419,261,206,49,84,0,74,430,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\JEFileFilter.java,69,49,36,8,11,0,9,33,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LastFileReader.java,225,144,111,16,46,0,35,217,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LatchedLogManager.java,107,73,52,2,16,0,18,44,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LNFileReader.java,195,86,64,18,44,0,65,373,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogBuffer.java,248,136,100,16,66,0,46,217,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogBufferPool.java,398,268,202,23,97,0,33,240,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogEntryType.java,297,130,105,24,114,0,53,267,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogException.java,20,11,8,0,6,0,3,6,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogFileNotFoundException.java,14,7,5,0,4,0,3,7,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LoggableObject.java,39,9,8,0,10,0,20,101,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogManager.java,679,411,317,48,177,0,91,544,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogReadable.java,41,9,8,0,10,0,22,112,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogResult.java,33,18,14,0,15,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogSource.java,36,10,9,0,9,0,17,81,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogUtils.java,464,287,224,52,95,0,82,354,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\LogWritable.java,24,7,6,0,6,0,11,46,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\PrintFileReader.java,63,48,38,7,6,0,9,33,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\ScavengerFileReader.java,134,87,68,13,24,0,23,153,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\SearchFileReader.java,56,27,22,3,14,0,15,56,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\StatsFileReader.java,353,273,219,32,69,0,11,56,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\SyncedLogManager.java,152,96,65,2,38,0,18,37,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\BINDeltaLogEntry.java,44,24,19,3,10,0,10,40,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\DeletedDupLNLogEntry.java,92,44,34,4,18,0,30,126,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\INContainingEntry.java,31,11,10,0,8,0,12,46,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\INLogEntry.java,233,125,93,18,50,0,58,211,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\LNLogEntry.java,310,185,140,35,70,0,55,168,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\LogEntry.java,49,12,11,0,14,0,23,97,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\NodeLogEntry.java,18,5,4,0,4,0,9,62,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\log\entry\SingleItemLogEntry.java,97,51,36,6,22,0,24,51,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\CheckpointEnd.java,262,166,134,22,62,0,34,72,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\Checkpointer.java,1252,806,602,74,371,0,75,456,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\CheckpointStart.java,130,64,49,7,32,0,34,73,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\RecoveryException.java,21,12,9,0,6,0,3,6,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\RecoveryInfo.java,103,54,50,2,46,0,3,9,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\RecoveryManager.java,1827,1279,979,132,367,0,181,1230,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\RootFlusher.java,85,55,43,7,25,0,5,10,2,2
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\recovery\RootUpdater.java,88,55,43,7,31,0,2,2,2,2
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\BIN.java,899,542,390,90,160,0,197,1282,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\BINBoundary.java,21,6,5,0,6,0,9,28,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\BINDelta.java,223,143,110,20,50,0,30,92,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\BINReference.java,125,80,56,21,38,0,7,31,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\ChildReference.java,349,186,140,23,78,0,85,417,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\CursorsExistException.java,17,7,5,0,6,0,4,21,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\DBIN.java,290,152,114,30,76,0,62,251,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\DBINReference.java,35,19,14,3,12,0,4,25,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\DeltaInfo.java,114,57,44,7,32,0,25,84,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\DIN.java,467,260,197,38,121,0,86,345,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\DupCountLN.java,174,94,71,15,48,0,32,94,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\DuplicateEntryException.java,20,11,8,0,6,0,3,15,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\FileSummaryLN.java,367,171,128,33,64,0,132,1020,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\Generation.java,14,8,6,1,6,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\IN.java,3583,2157,1629,271,932,0,494,2878,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\InconsistentNodeException.java,20,11,8,0,6,0,3,15,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\INDeleteInfo.java,147,69,53,9,38,0,40,95,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\INDupDeleteInfo.java,159,77,60,10,42,0,40,96,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\Key.java,168,103,74,22,30,0,35,184,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\LN.java,420,255,197,37,76,0,89,389,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\MapLN.java,154,78,61,9,42,0,34,145,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\NameLN.java,151,79,62,9,42,0,30,121,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\Node.java,272,117,85,19,76,0,79,315,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\NodeNotEmptyException.java,17,7,5,0,6,0,4,20,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\SearchResult.java,38,19,16,1,16,0,3,10,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\SplitRequiredException.java,19,6,4,0,5,0,8,48,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\TrackingInfo.java,27,14,11,1,10,0,3,10,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\Tree.java,3520,2376,1761,254,733,0,411,3213,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\TreeIterator.java,143,105,72,9,38,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\TreeLocation.java,46,32,27,2,14,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\TreeStats.java,15,5,4,0,4,0,6,23,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\TreeUtils.java,40,26,18,5,8,0,6,12,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\TreeWalkerStatsAccumulator.java,30,11,10,0,16,0,3,11,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\tree\WithRootLatched.java,13,6,5,0,4,0,3,13,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\AutoTxn.java,54,30,21,3,10,0,14,76,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\BasicLocker.java,302,165,113,32,58,0,79,289,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\BuddyLocker.java,84,32,23,6,16,0,36,275,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\DummyLockManager.java,128,51,35,10,32,0,45,80,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LatchedLockManager.java,249,172,126,12,32,0,45,81,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\Lock.java,915,690,484,171,108,0,117,712,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockConflict.java,66,19,15,2,19,0,28,208,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\Locker.java,562,225,175,31,132,0,205,1152,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockerFactory.java,141,103,72,30,12,0,26,154,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockGrantType.java,46,19,16,1,24,0,3,15,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockInfo.java,122,61,46,8,33,0,28,100,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockManager.java,910,558,427,88,192,0,160,981,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockResult.java,64,38,28,4,22,0,4,25,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockType.java,147,46,49,5,44,0,57,316,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\LockUpgrade.java,92,27,22,3,29,0,36,285,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\ReadCommittedLocker.java,128,54,38,10,26,0,48,227,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\SyncedLockManager.java,376,246,166,12,88,0,42,70,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\ThreadLocker.java,59,29,20,6,10,0,20,111,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\Txn.java,1397,867,637,97,335,0,195,1003,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\TxnAbort.java,35,16,11,2,10,0,9,27,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\TxnCommit.java,35,16,11,2,10,0,9,27,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\TxnEnd.java,139,65,51,7,38,0,36,79,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\TxnManager.java,462,281,211,29,118,0,63,223,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\TxnPrepare.java,91,48,38,4,22,0,21,44,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\txn\WriteLockInfo.java,53,31,26,2,22,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\util\DbCacheSize.java,490,402,303,43,88,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\util\DbDump.java,272,222,172,18,50,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\util\DbLoad.java,458,384,287,49,70,0,4,21,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\util\DbPrintLog.java,133,115,95,5,8,0,10,34,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\util\DbRecover.java,69,59,48,3,6,0,4,28,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\util\DbRunAction.java,490,346,269,24,144,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\util\DbSpace.java,240,187,144,18,53,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\Adler32.java,108,45,35,6,18,0,45,278,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\BitMap.java,94,62,47,13,22,0,10,80,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\CmdUtil.java,125,86,62,14,26,0,13,85,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\DaemonRunner.java,22,8,7,0,10,0,4,17,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\DaemonThread.java,320,208,151,28,78,0,34,197,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P5\src\com\sleepycat\je\utilint\DbLsn.java,189,119,87,27,38,0,32,200,0,0
