File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\BIN_ESTest1.java,857,615,450,0,105,0,137,322,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\BIN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\ChildReference_ESTest1.java,510,386,291,0,61,0,63,192,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\ChildReference_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\CursorsExistException_ESTest1.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\CursorsExistException_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DBINReference_ESTest1.java,85,68,52,0,13,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DBINReference_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DBIN_ESTest1.java,694,493,362,0,85,0,116,342,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DBIN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DeltaInfo_ESTest1.java,199,151,110,0,28,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DeltaInfo_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DIN_ESTest1.java,645,482,365,0,75,0,88,230,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DIN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DupCountLN_ESTest1.java,297,218,157,0,41,0,38,110,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DupCountLN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DuplicateEntryException_ESTest1.java,30,19,13,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\DuplicateEntryException_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\FileSummaryLN_ESTest1.java,415,311,233,0,52,0,52,167,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\FileSummaryLN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Generation_ESTest1.java,27,16,10,0,6,0,5,21,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Generation_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\InconsistentNodeException_ESTest1.java,31,20,14,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\InconsistentNodeException_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\INDeleteInfo_ESTest1.java,236,184,136,0,32,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\INDeleteInfo_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\INDupDeleteInfo_ESTest1.java,267,211,155,0,36,0,20,52,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\INDupDeleteInfo_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\IN_ESTest1.java,1973,1481,1079,0,241,0,251,427,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\IN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Key_ESTest1.java,353,263,195,0,46,0,44,104,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Key_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\LN_ESTest1.java,648,470,346,0,79,0,99,302,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\LN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\MapLN_ESTest1.java,304,206,149,0,41,0,57,158,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\MapLN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\NameLN_ESTest1.java,285,204,151,0,37,0,44,136,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\NameLN_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\NodeNotEmptyException_ESTest1.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\NodeNotEmptyException_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Node_ESTest1.java,355,250,183,0,45,0,60,237,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Node_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\SearchResult_ESTest1.java,45,32,24,0,9,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\SearchResult_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\SplitRequiredException_ESTest1.java,24,14,10,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\SplitRequiredException_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TrackingInfo_ESTest1.java,30,19,13,0,7,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TrackingInfo_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeIterator_ESTest1.java,140,97,71,0,21,0,22,68,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeIterator_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeLocation_ESTest1.java,41,29,21,0,8,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeLocation_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeStats_ESTest1.java,24,14,10,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeStats_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeUtils_ESTest1.java,59,40,27,0,11,0,8,24,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeUtils_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeWalkerStatsAccumulator_ESTest1.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\TreeWalkerStatsAccumulator_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Tree_ESTest1.java,1851,1483,1234,0,160,0,208,479,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\Tree_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\WithRootLatched_ESTest1.java,20,11,7,0,4,0,5,22,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\tree\WithRootLatched_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\AutoTxn_ESTest1.java,38,23,18,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\AutoTxn_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\BasicLocker_ESTest1.java,36,21,16,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\BasicLocker_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\BuddyLocker_ESTest1.java,36,21,16,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\BuddyLocker_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\DummyLockManager_ESTest1.java,36,21,16,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\DummyLockManager_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockConflict_ESTest1.java,47,34,24,0,9,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockConflict_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockerFactory_ESTest1.java,106,65,46,0,17,0,24,61,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockerFactory_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\Locker_ESTest1.java,514,393,281,0,68,0,53,129,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\Locker_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockGrantType_ESTest1.java,25,15,11,0,6,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockGrantType_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockInfo_ESTest1.java,65,50,36,0,11,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockInfo_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockManager_ESTest1.java,53,35,24,0,11,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockManager_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockResult_ESTest1.java,117,97,75,0,16,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockResult_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockType_ESTest1.java,154,112,80,0,22,0,20,40,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockType_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockUpgrade_ESTest1.java,77,60,42,0,13,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\LockUpgrade_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\Lock_ESTest1.java,369,290,213,0,48,0,31,77,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\Lock_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\ReadCommittedLocker_ESTest1.java,55,34,26,0,11,0,10,30,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\ReadCommittedLocker_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\SyncedLockManager_ESTest1.java,56,35,27,0,11,0,10,30,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\SyncedLockManager_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\ThreadLocker_ESTest1.java,36,21,16,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\ThreadLocker_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnAbort_ESTest1.java,41,28,20,0,9,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnAbort_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnCommit_ESTest1.java,42,29,21,0,9,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnCommit_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnEnd_ESTest1.java,274,209,153,0,37,0,28,70,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnEnd_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnManager_ESTest1.java,36,21,16,0,8,0,7,23,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnManager_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnPrepare_ESTest1.java,206,150,116,0,28,0,28,70,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\TxnPrepare_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\Txn_ESTest1.java,822,637,466,0,104,0,81,292,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\Txn_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\WriteLockInfo_ESTest1.java,64,49,37,0,11,0,4,16,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\txn\WriteLockInfo_ESTest_scaffolding1.java,46,30,21,0,11,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\util\DbDump_ESTest1.java,496,238,178,0,35,0,223,311,4,16
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\util\DbDump_ESTest_scaffolding1.java,64,45,34,0,14,0,5,27,5,27
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\evosuite-tests1\com\sleepycat\je\util\DbLoad_ESTest1.java,619,360,279,0,51,0,208,319,4,16
